id,title,price,category,keywords,short_desc,full_desc,images_links,images_names
1869,معطر جسم بوردكس 250 مل,11.5,العناية الشخصية,معطر جسم، عطر جسم، عطور جسم,معطر بمزيج فريد من النكهات مع انتعاش إضافي يظل على بشرتكِ بلطف لتحصلي على بشرة منتعشة وناعمة كالحرير.,"معطر الجسم بودي برائحة فواحة تدوم طويلاً
يمنحك الشعور بالنشاط والإنتعاش
يجعل كل محيطك أكثر إثارة",https://smartshopping.sa/web/image/product.product/1869/image_1024,product_product_1869_image_1024.png
1926,مقشر الأرز للوجه نيفيا للبشرة الجافة 75مل,11.5,العناية الشخصية,مقشر وجه، مقشر بشرة، نيفيا، مقشر الأرز,مقشر الارز من نيفيا، بخلاصة الارز العضوي والتوت الحيوي، للبشرة الجافة والحساسة,"الأرز العضوي والتوت الحيوي: مواد مقشرة أصلية طبيعية 100
تقشير خفيف مع خرز تقشير قائم على الأرز لإزالة خلايا الجلد الميتة
دون تهيج الجلد
النتيجة بشرة نقية وناعمة ومشرقة
مصرح به كمنتج لطيف على الجلد ومتطابق مع البشرة
للبشرة الجافة والحساسة، مناسب حتى للاستخدام اليومي",https://smartshopping.sa/web/image/product.product/1926/image_1024,product_product_1926_image_1024.png
1927,لوشن نيفيا بزيت اللوز 125 مل,5.75,العناية الشخصية,لوشن جسم، كريم جسم، نيفيا,"مرطب جسم  معزز بسيروم الترطيب العميق مع كمية مضاعفة من زيت اللوز يمتص سريعا ويترك بشرتك مرطبه لمدة 48 ساعة


","كريم مرطب سريع الامتصاص
ينعش البشرة
تركيبة تنساب بسهولة وتضفي لمسة ناعمة ولينة على البشرة
مناسبة للاستخدام اليومي
معتمد من قبل أطباء الجلدية
للبشرة الجافة والحساسة",https://smartshopping.sa/web/image/product.product/1927/image_1024,product_product_1927_image_1024.png
1867,معطر جسم امبير كورال 250 مل,11.5,العناية الشخصية,معطر جسم، عطر جسم، عطور جسم,"معطر بمزيج فريد من النكهات مع انتعاش إضافي يظل على بشرتكِ بلطف لتحصلي على بشرة منتعشة وناعمة كالحرير.
","معطر الجسم بودي برائحة فواحة تدوم طويلاً
يمنحك الشعور بالنشاط والإنتعاش
يجعل كل محيطك أكثر إثارة",https://smartshopping.sa/web/image/product.product/1867/image_1024,product_product_1867_image_1024.png
1866,معطر جسم امبير كنز 250 مل,11.5,العناية الشخصية,معطر جسم، عطر جسم، عطور جسم,معطر بمزيج فريد من النكهات مع انتعاش إضافي يظل على بشرتكِ بلطف لتحصلي على بشرة منتعشة وناعمة كالحرير.,"معطر الجسم بودي برائحة فواحة تدوم طويلاً
يمنحك الشعور بالنشاط والإنتعاش
يجعل كل محيطك أكثر إثارة",https://smartshopping.sa/web/image/product.product/1866/image_1024,product_product_1866_image_1024.png
1865,معطر جسم امبير سينو 250 مل,11.5,العناية الشخصية,معطر جسم، عطر جسم، عطور جسم,معطر بمزيج فريد من النكهات مع انتعاش إضافي يظل على بشرتكِ بلطف لتحصلي على بشرة منتعشة وناعمة كالحرير. ,"معطر الجسم بودي برائحة فواحة تدوم طويلاً
يمنحك الشعور بالنشاط والإنتعاش
يجعل كل محيطك أكثر إثارة",https://smartshopping.sa/web/image/product.product/1865/image_1024,product_product_1865_image_1024.png
1864,معطر جسم امبير 250 مل,11.5,العناية الشخصية,معطر جسم، عطر جسم، عطور جسم,معطر بمزيج فريد من النكهات مع انتعاش إضافي يظل على بشرتكِ بلطف لتحصلي على بشرة منتعشة وناعمة كالحرير. ,"معطر الجسم بودي سبلاش برائحة فواحة تدوم طويلاً
يمنحك الشعور بالنشاط والإنتعاش
يجعل كل محيطك أكثر إثارة",https://smartshopping.sa/web/image/product.product/1864/image_1024,product_product_1864_image_1024.png
1852,مزيل عرق نيفيا حماية ورعاية 40 غرام,11.5,العناية الشخصية,مزيل عرق، مضاد تعرق، مزيل نيفيا,مزيل التعرق للعناية والحماية للنساء من نيفيا بتركيبة لطيفة ومثالية وقوية على العرق ولكنها ناعمة على البشرة.,"توفر التركيبة حماية موثوقة ضد التعرق لمدة 48 ساعة
يحتوي على مكونات كريم نيفيا
تركيبة لا تسبب النعاس
بدون كحول أو ملونات
معتمد من قبل أطباء الجلد",https://smartshopping.sa/web/image/product.product/1852/image_1024,product_product_1852_image_1024.png
1757,شامبو سيوس ضد القشرة 500 مل,11.5,العناية الشخصية,شامبو سيوس، سيوس قشرة,شامبو سيوس يقوم بتنظيف الشعر جيدًا من جميع البكتيريا التي تتسبب في تساقطه ويعيد حيوية الشعر وجماله ,"يساعد كثيرًا في إنبات خصلات شعر جديدة، مما يساعد على زيادة عدد الشعر وتكثيفه
يعطي الشعر جميع الفيتامينات والعناصر الذي يحتاج إليها لكي يقلل تساقطه تدريجيًا ثم يمنع تساقطه تمامًا.
يقوم يتنظيف خصلات الشعر من الجذور وحتى الأطراف
يحمي المكونات الطبيعية الشعر ، وتمنحك مظهرًا صحيًا وسلسًا لفترة أطول",https://smartshopping.sa/web/image/product.product/1757/image_1024,product_product_1757_image_1024.png
1851,مزيل عرق ليدي ستيك صبار 45 جرام,11.5,العناية الشخصية,مزيل عرق، مضاد تعرق، ليدي سبيد,مزيل عرق ومضاد للتعرق برائحة إنتعاش لايقاوم,"مزيل لرائحة العرق ومانع للتعرق بتقنية ذات رائحة زكية تنعشك.
حماية لمدة 24 ساعة ضد الرائحة والرطوبة
تمنحك نظافة وانتعاش. تمنحك الراحة وتجعلك جافة طوال اليوم
لا يترك اي بقع على الأقمشة البيضاء او السوداء، ولا يترك البقع الصفراء على الملابس الملونة،
تم اختبار تأثيره على الجلد بواسطة اطباء الجلد.",https://smartshopping.sa/web/image/product.product/1851/image_1024,product_product_1851_image_1024.png
1849,مزيل عرق ليدي سبيد ستيك بالأوركيدا السوداء 65 جرام,11.5,العناية الشخصية,مزيل عرق، مضاد تعرق، ليدي سبيد,4- مزيل لرائحة العرق ومضاد للتعرق بعطرالأوركيدا السوداء .,"مزيل لرائحة العرق ومانع للتعرق بتقنية ذات رائحة زكية تنعشك.
حماية لمدة 24 ساعة ضد الرائحة والرطوبة
تمنحك نظافة وانتعاش. تمنحك الراحة وتجعلك جافة طوال اليوم
لا يترك اي بقع على الأقمشة البيضاء او السوداء، ولا يترك البقع الصفراء على الملابس الملونة،
تم اختبار تأثيره على الجلد بواسطة اطباء الجلد.",https://smartshopping.sa/web/image/product.product/1849/image_1024,product_product_1849_image_1024.png
1753,شامبو دوف للعناية بلون الشعر 400 مل,11.5,العناية الشخصية,شامبو، شامبو دوف، دوف عنياة,يوفر هذا الشامبو النعومة والحماية الفورية للشعر المصبوغ ويغذيه تدريجياً ويمنحه مظهراً جميلاً وقوياً وصحياً أكثر يوماً بعد يوم,"إصلاح واضح وتغذية تدريجية بعد كل استخدام
يوفر هذا الشامبو النعومة والحماية الفورية للشعر المصبوغ ويغذيه تدريجياً
يمنحه مظهراً جميلاً وقوياً وصحياً أكثر يوماً بعد يوم.
للحصول على أفضل النتائج، استخدمي بعد الشامبو بلسم العناية بلون الشعر من مجموعة الحلول المغذية من دوف",https://smartshopping.sa/web/image/product.product/1753/image_1024,product_product_1753_image_1024.png
1755,شامبو سيوس تساقط الشعر 500 مل,11.5,العناية الشخصية,شامبو، شامبو سيوس، سيوس تساقط,شامبو سيوس بتركيبة فايبر ريسست المضاد لتساقط الشعر مع الكافيين المحفز للجذور,"للشعر الحساس المعرض للسقوط
ينشط مباشرة في الجذور ويقوي الشعر حتى الأطراف
يحصّن ألياف الشعر بالكامل
يحمي المكونات الطبيعية الشعر ، وتمنحك مظهرًا صحيًا وسلسًا لفترة أطول",https://smartshopping.sa/web/image/product.product/1755/image_1024,product_product_1755_image_1024.png
1850,مزيل عرق ليدي سبيد ستيك تفاح 65جرام,11.5,العناية الشخصية,مزيل عرق، مضاد تعرق، ليدي سبيد,مزيل عرق ومضاد للتعرق برائحة إنتعاش لايقاوم,"مزيل لرائحة العرق ومانع للتعرق بتقنية ذات رائحة زكية تنعشك.
حماية لمدة 24 ساعة ضد الرائحة والرطوبة
تمنحك نظافة وانتعاش. تمنحك الراحة وتجعلك جافة طوال اليوم
لا يترك اي بقع على الأقمشة البيضاء او السوداء، ولا يترك البقع الصفراء على الملابس الملونة،
تم اختبار تأثيره على الجلد بواسطة اطباء الجلد.",https://smartshopping.sa/web/image/product.product/1850/image_1024,product_product_1850_image_1024.png
1752,شامبو دوف إصلاح مكثّف 400 مل,11.5,العناية الشخصية,شامبو دوف، دوف اصلاح,يتميز شامبو الإصلاح المكثّف من مجموعة الحلول المغذية من دوف بتركيبة غنية بالنيوتري كيراتين تساعد شعرك على التعافي من التلف ,"يمنح الشعر التالف التغذية ليستعيد مظهره الصحّي
إصلاح واضح وتغذية تدريجية بعد كل استخدام
يساهم الإصلاح المركز الغني بالنيوتري كيراتين الشعر التالف
يبدو الشعر صحياً وقوياً وأكثر جمالاً",https://smartshopping.sa/web/image/product.product/1752/image_1024,product_product_1752_image_1024.png
1813,فوط تنظيف موج 4 حبة,11.5,الكماليات,فوط، مناشف، أدوات تنظيف,فوط تنظيف من موج  بمقاس  38سم * 40سم يحتوي المغلف على 4 فوط,"يتميز المنتج بنسيج ناعم غير كاشط يمنع خدش الدهانات أو إحداث ضرر بالطلاء أو الأسطح الأخرى
منتج عالي الامتصاص يضمن أداء تنظيف فعالاً
منتج يتميز بسرعة الجفاف 
منتج مثالي لتنظيف الزجاج والجدران، فضلاً عن غيرهما من أغراض التنظيف المنزلية",https://smartshopping.sa/web/image/product.product/1813/image_1024,product_product_1813_image_1024.png
1814,فوط نسائية كوتكس كبير بالاجنحة 10 فوطة,5.75,الكماليات,فوط صحية، فوط نسائية، كوتكس، فوط,فوط نسائية تمتلك قوة امتصاص للسوائل والافرازات بشكل فريد وغير مسبوق لتوفير أقصي حماية وراحة,"تتميز الفوطة بأجنحة لملائمه ومرونه أفضل وتحكم في التسرب.
تتمتع  فوط كوتكس النسائية بجاذبية ملمس القطن الطبيعي.
يوفر التصميم والأمان لكل قطعة من كوتكس حماية على مدار الساعة ، مما يجعلك تشعر بالثقة للاستمرار في يومك.
تتميز الفوطة بأجنحة لملاءمة ومرونة أفضل والتحكم في التسرب.
غطاء علوي بملمس القطن الطبيعي لنعومة وراحة فريدة",https://smartshopping.sa/web/image/product.product/1814/image_1024,product_product_1814_image_1024.png
1737,سلك موج خشن 3 حبات,5.75,الكماليات,سلك اواني، مطبخ، أدوات نظافة، اسفنج موج,مثالية لمهام التنظيف الصعبة فهي تزيل آثار الطعام المحترق العالق في المقالي وعلى المشاوي وأدوات المطبخ,"سلك مثالي لمهام التنظيف الصعبة يزيل آثار الطعام المحترق العالق في المقالي وعلى المشاوي وأدوات المطبخ.
مثالي لغسيل الأطباق وعمليات التنظيف وخلافه
لايصدا و يدوم طويلا
مصنوعه من مواد ذات جودة عالية مبتكرة",https://smartshopping.sa/web/image/product.product/1737/image_1024,product_product_1737_image_1024.png
1736,سلك بالاسفنج لامنيت موج 5 حبه,5.75,الكماليات,سلك اواني، مطبخ، أدوات نظافة، اسفنج موج,مثالية لمهام التنظيف الصعبة فهي تزيل آثار الطعام المحترق العالق في المقالي وعلى المشاوي وأدوات المطبخ,"      
اسفنجات تنظيف موج 6 قطع
      
مصنوعه من مواد ذات جودة عالية
      
مبتكرة وتدوم طويلا
      
مقاوم للبكتريا
      
تقضي على الروائح الكريهة",https://smartshopping.sa/web/image/product.product/1736/image_1024,product_product_1736_image_1024.png
1735,سلك بالاسفنج لامنيت موج 12 حبه,11.5,الكماليات,سلك اواني، مطبخ، أدوات نظافة، اسفنج موج,مثالية لمهام التنظيف الصعبة فهي تزيل آثار الطعام المحترق العالق في المقالي وعلى المشاوي وأدوات المطبخ,"      
اسفنجات تنظيف موج 12 قطعه
      
مصنوعه من مواد ذات جودة عالية
      
مبتكرة وتدوم طويلا
      
مقاوم للبكتريا
      
تقضي على الروائح الكريهة",https://smartshopping.sa/web/image/product.product/1735/image_1024,product_product_1735_image_1024.png
1725,حمام زيت بالعسل جلوبل ستار 1500مل,11.5,العناية الشخصية,حمام زيت، عناية بالشعر، جلوبل ستار,"حمام زيت وماسك للشعر بالعسل يضفي كثافة على الشعر مع مستوى متوازن من المرونة والقوة
","معزز بالفيتامينات والمعادن، مثالي لترطيب الشعر وتقويته
يتخلل بنية الشعر بشكل فعال، ويعمل على إصلاحها وترطيبها من فروة الرأس
يحمي غلاف الشعر من الضرر الناتج عن الحرارة والتعرض الطويل للشمس",https://smartshopping.sa/web/image/product.product/1725/image_1024,product_product_1725_image_1024.png
1750,شامبو برت بلس بالمندرين 600 مل,11.5,العناية الشخصية,شامبو، برت بلس، برت بلص، شامبو برت,شامبو نكهة المندرين التي تزيد من انتعاش شعرك وغني بالمكونات الطبيعية لغسيل الشعر بشكل صحي,"يساعد في تهدئة تهيج فروة الرأس وتغذي الشعر
يضيف اللمعان والتوهج للشعر الجاف
يوفر الفيتامينات للشعر ، مما يساعد في نمو الشعر وتقويته لتقليل تساقط الشعر
يعزز من اللمعان الطبيعي للشعر، يعزز نمو الشعر وبالتالي الشعر القوي
يضيف لمعانًا وحجمًا على شعرك بينما يمنعه ​​من الشيب والتخفيف",https://smartshopping.sa/web/image/product.product/1750/image_1024,product_product_1750_image_1024.png
1748,شامبو بانتين للشعر التالف 400 مل,11.5,العناية الشخصية,شامبو، بانتين، شامبو بانتين,شامبو بانتين مع تركيبة مغذّية تطهّر الشعر بعمق بالإضافة إلى مرطّب الحليب للمساعدة على إصلاح الأضرار الناجمة عن التصفيف,"يغذّي الشعر بعمق ويساعد على استعادة جمال الشعر الطبيعي
شامبو بانتين برو-في ميلكي دامدج ريبير
تركيبة رقيقة مع مرطّب الحليب تحافظ على الرطوبة داخل الشعر
يساعد على إصلاح الأضرار الناجمة عن التصفيف
يعمل على حماية شعرك من الأضرار الناجمة عن التصفيف في المستقبل
للشعر الجاف والتالف",https://smartshopping.sa/web/image/product.product/1748/image_1024,product_product_1748_image_1024.png
1747,شامبو بانتين تموجات متناسقة 400 مل,11.5,العناية الشخصية,شامبو، بانتين، شامبو بانتين,يطهر بلطف ويجعل الشعر المجعد رطباً وصحي المظهر يحافظ بشكل مثالي على مظهر الالتفافات والتموجات,"ينظّف الشعر المجعّد بلطف ويجعله رطباً وأكثر صحة
شامبو بانتين برو-في بيرفيكت كيرلز
يساعد على المحافظة على لفائف الشعر بشكلها المميز
يترك شعرك قوياً ومقاوماً لأضرار التصفيف
للشعر المجعّد
مناسب للاستخدام اليومي",https://smartshopping.sa/web/image/product.product/1747/image_1024,product_product_1747_image_1024.png
1812,فوط تجفيف موج 3 حبة,5.75,الكماليات,فوط ، مناشف، قطع مطبخ,فوط اسفنجية للتجفيف من موج  بمقاس  18*20 سم  يحتوي المغلف على 3 فوط,"مصنوعة من مادة فائقة الجودة توفر أقصى درجات النعومة والقدرة على الامتصاص
مصممة لمنع الجلد من التهيج
مضادة للبكتيريا
عالية الإمتصاص",https://smartshopping.sa/web/image/product.product/1812/image_1024,product_product_1812_image_1024.png
1749,شامبو بانتين مرطب 400 مل,11.5,العناية الشخصية,شامبو، بانتين، شامبو بانتين,ستخدم شامبو بانتين للعناية المرطبة للشعر الجاف تكنولوجية متطورة وثنائية الفعالية: فهي لا تنظف الشعر فحسب، وانما توفر له الترطيب مما يشكل حاجز مرطب للشعر.,"ينظّف ويرطّب الشعر بلطف لشعورٍ بالرطوبة المناسبة طوال اليوم
شامبو بانتين برو-في مويستشر رينيوال
يساعد على ابقاء الرطوبة داخل الشعر لتغذيته من جذوره حتى أطرافه
يترك شعرك ناعماً وقوياً ضدّ أضرار التصفيف
للشعر المجعّد
مناسب للاستخدام اليومي",https://smartshopping.sa/web/image/product.product/1749/image_1024,product_product_1749_image_1024.png
1719,حفاضات اطفال بيبي جوي مضغوطة مقاس 3 وسط,11.5,الكماليات,حفاضات، بيبي جوي، حفاظة أطفال,حفاضات اطفال بيبي جوي مضغوطة مقاس 3 وسط 6 - 12 كيلو، عبوة التوفير تحتوي على 12 حفاض,"يمتص البلل اكثر طوال الليل الى غاية 12 ساعة ويبقي طفلك جافا حتى الصباح
خاصية التنفس الفريدة
حشوة ماسية مضغوطة
ملمس قطني
ملائمة مثالية",https://smartshopping.sa/web/image/product.product/1719/image_1024,product_product_1719_image_1024.png
1715,جل استحمام ديتول ليمون 250 مل,11.5,الكماليات,جل استحمامر، شاور جل، غسول جسم,"جل استحمام لطيف على البشرة يمنحك الترطيب مع 100% حماية فائقة من الجراثيم
","غسول الجسم ديتول للعناية بالبشرة مضاد للبكتيريا
ركيبته المتوازنة لدرجة الحموضة
تمنحك حماية موثوقة من الجراثيم
يساعد البشرة على الاحتفاظ برطوبتها كما يحافظ على حمايتها الطبيعية ،
يمنحك شعور ببشرة أكثر طراوة ونعومة",https://smartshopping.sa/web/image/product.product/1715/image_1024,product_product_1715_image_1024.png
1714,جل استحمام ديتول صنوبر 250 مل,11.5,الكماليات,جل استحمامر، شاور جل، غسول جسم,"جل استحمام لطيف على البشرة يمنحك الترطيب مع 100% حماية فائقة من الجراثيم
","غسول الجسم ديتول للعناية بالبشرة مضاد للبكتيريا
ركيبته المتوازنة لدرجة الحموضة
تمنحك حماية موثوقة من الجراثيم
يساعد البشرة على الاحتفاظ برطوبتها كما يحافظ على حمايتها الطبيعية ،
يمنحك شعور ببشرة أكثر طراوة ونعومة",https://smartshopping.sa/web/image/product.product/1714/image_1024,product_product_1714_image_1024.png
1712,جاروف بالفرشاة سوبرلوكس موج,11.5,الكماليات,جاروف، جاروف موج، أدوات نظافة,موج جاروف بالفرشاة سوبرلوكس مناسب لتنظيف جميع أنواع الأماكن,"موج طقم تنظيف جاروف مع فرشاة سوبرلوكس، بلاستيك، أحمر
تمتع بتنظيف المنزل بسهولة وبسرعة عالية دون اي متاعب
لون جذاب وصناعة متينة بسعر في متناول الجميع",https://smartshopping.sa/web/image/product.product/1712/image_1024,product_product_1712_image_1024.png
1679,أكياس حفظ طعام موج مقاس 8,5.75,الكماليات,أكياس طعام، أكياس موج,أكياس تخزين الطعام من شركة موج  تحتوي على 55 كيس,"يحمي الطعام من التلوث والرطوبة أثناء التنقل أو أثناء عرضه في متاجر الطعام
حافظ على المنتج طازجاً بدون أي مواد حافظة
يحفظ اللحوم والدواجن المخزنة ضد ما يُعرف بحروق الفريزر
مقاومة عالية ضد الثقب والتمزق
مناسب لتخزين كل أنواع الطعام مثل الجوز، والسمك، والخضراوات، والتمور، والفواكه",https://smartshopping.sa/web/image/product.product/1679/image_1024,product_product_1679_image_1024.png
1677,أكياس حفظ طعام موج مقاس 10,5.75,الكماليات,أكياس طعام، أكياس موج,أكياس تخزين الطعام من شركة موج تحتوي على 35 كيس,"يحمي الطعام من التلوث والرطوبة أثناء التنقل أو أثناء عرضه في متاجر الطعام
حافظ على المنتج طازجاً بدون أي مواد حافظة
يحفظ اللحوم والدواجن المخزنة ضد ما يُعرف بحروق الفريزر
مقاومة عالية ضد الثقب والتمزق
مناسب لتخزين كل أنواع الطعام مثل الجوز، والسمك، والخضراوات، والتمور، والفواكه",https://smartshopping.sa/web/image/product.product/1677/image_1024,product_product_1677_image_1024.png
1678,أكياس حفظ طعام موج مقاس 12,5.75,الكماليات,أكياس طعام، أكياس موج,أكياس تخزين الطعام من شركة موج تحتوي على 25 كيس,"يحمي الطعام من التلوث والرطوبة أثناء التنقل أو أثناء عرضه في متاجر الطعام
حافظ على المنتج طازجاً بدون أي مواد حافظة
يحفظ اللحوم والدواجن المخزنة ضد ما يُعرف بحروق الفريزر
مقاومة عالية ضد الثقب والتمزق
مناسب لتخزين كل أنواع الطعام مثل الجوز، والسمك، والخضراوات، والتمور، والفواكه",https://smartshopping.sa/web/image/product.product/1678/image_1024,product_product_1678_image_1024.png
1686,اولويز كبير بالأجنحة للبشرة الحساسة 10 فوط,5.75,الكماليات,فوط صحية، اولويز، فوط,فوط صحية من اولويز ذات حجم كبير بالأجنحة للبشرة الحساسة 10 فوط,"ناعمة ومرنة اكثر مرتين
طبقة علوية ناعمة مع لوشن تعمل على حماية بشرتك من التهيّج والضرر
نواة داخلية فائقة الامتصاص تعمل على امتصاص البلل بسرعة وتحجزه في الداخل
طويلة للأيام ذات التدفق الزائد",https://smartshopping.sa/web/image/product.product/1686/image_1024,product_product_1686_image_1024.png
1673,اسفنج وجهين 9 حبات,5.75,الكماليات,اسفنج، اسفنج اصفر، اسفنج وجهين,مثالية لمهام التنظيف الصعبة فهي تزيل آثار الطعام المحترق العالق في المقالي وعلى المشاوي وأدوات المطبخ,"مصنوعه من مواد ذات جودة عالية
تتلاءم مع مواد ناعمة تقاوم الخدوش مما يسهل عملية التنظيف
يساعد في تنظيف الأتربة وجزيئات الغبار من أي سطح
هيكل عالي الجودة يضمن استخداماً طويل الأمد",https://smartshopping.sa/web/image/product.product/1673/image_1024,product_product_1673_image_1024.png
1672,اسفنج موج ملون خشن 3 حبه,5.75,الكماليات,اسفنج، ليف، اموج,اسفنجة موج الخشنة الملونة متعددة الإستخدامات,"إسفنجة تنظيف مصنوعة من نسيج الشنيل والمايكروفايبر والإسفنج
تصميم مناسب يجعلها مريحة للغاية في الاستخدام
تتميز بسهولة الغسيل والتجفيف وتستخدم كمية أقل من الماء والصابون",https://smartshopping.sa/web/image/product.product/1672/image_1024,product_product_1672_image_1024.png
1681,المزيل الشامل من سيدار ليمون 650 مل,5.75,الكماليات,مزيل سيدار، مزيل شامل، منظف سيدار,منظف متعدد الإستخدامات يزيل الدهون الصعبة والزيوت وأنـــواع البقع بسهولة ,"منظف شامل لإزالة الدهون والبقع من السجاد والملابس والإطارات والزجاج والبلاستيك وغيرها
متعدد الاستخدام وبفعالية عالية
بحجم 650 مل",https://smartshopping.sa/web/image/product.product/1681/image_1024,product_product_1681_image_1024.png
1671,اسفنج موج فضي خشن 3 حبه,5.75,الكماليات,اسفنج، ليف، اموج,اسفنجة موج الخشنة الفضية متعددة الإستخدامات," 
      
إسفنجة تنظيف مصنوعة من نسيج الشنيل والمايكروفايبر والإسفنج
      
تصميم مناسب يجعلها مريحة للغاية في الاستخدام
      
تتميز بسهولة الغسيل والتجفيف وتستخدم كمية أقل من الماء والصابون",https://smartshopping.sa/web/image/product.product/1671/image_1024,product_product_1671_image_1024.png
1724,حمام زيت بالحنا جلوبل ستار 1500مل,11.5,العناية الشخصية,حمام زيت، عناية بالشعر، جلوبل ستار,حمام زيت وماسك للشعر بالحنا يضفي كثافة على الشعر مع مستوى متوازن من المرونة والقوة,"معزز بالفيتامينات والمعادن، مثالي لترطيب الشعر وتقويته
يتخلل بنية الشعر بشكل فعال، ويعمل على إصلاحها وترطيبها من فروة الرأس
يحمي غلاف الشعر من الضرر الناتج عن الحرارة والتعرض الطويل للشمس",https://smartshopping.sa/web/image/product.product/1724/image_1024,product_product_1724_image_1024.png
1713,جل استحمام بيلور طاقة الكافيين 400 مل,11.5,العناية الشخصية,جل استحمامر، شاور جل، غسول جسم,جل استحمام من بيلور حمام الهناء بخلاصة الكافيين مناسب لجميع أنواع البشرة ,,https://smartshopping.sa/web/image/product.product/1713/image_1024,product_product_1713_image_1024.png
1705,بلسم شعر سيوس كيراتين 500مل,11.5,العناية الشخصية,بلسم سيوس، بلسم شعر، بلسم,"بلسم شعر سيوس لإعادة الحيوية للشعر التالف والعناية الفائقة به بحجم 500 مل
","يساعد على اعادة الحيوية والقوة للشعر التالف
يعالج الشعر الجاف والهش بشكل فعال
يغذي الشعر بعمق
للحصول على أفضل النتائج، استخدمي شامبو سيوس",https://smartshopping.sa/web/image/product.product/1705/image_1024,product_product_1705_image_1024.png
1706,بلسم شعر سيوس للشعر التالف 500مل,11.5,العناية الشخصية,بلسم سيوس، بلسم شعر، بلسم,"بلسم شعر سيوس لإعادة الحيوية للشعر التالف والعناية الفائقة به بحجم 500 مل
","تجديد الحيوية والعناية بالشعر التالف
ينعم الشعر لتقصف أقل بنسبة 90%
مصنع بعناية وخصيصاً للجذور الدهنية
للحصول على أفضل النتائج، استخدمي شامبو سيوس",https://smartshopping.sa/web/image/product.product/1706/image_1024,product_product_1706_image_1024.png
1723,حمام زيت بالجرجير جلوبل ستار 1500مل,11.5,العناية الشخصية,حمام زيت، عناية بالشعر، جلوبل ستار,حمام زيت وماسك للشعر بالجرجير يضفي كثافة على الشعر مع مستوى متوازن من المرونة والقوة,"معزز بالفيتامينات والمعادن، مثالي لترطيب الشعر وتقويته
يتخلل بنية الشعر بشكل فعال، ويعمل على إصلاحها وترطيبها من فروة الرأس
يحمي غلاف الشعر من الضرر الناتج عن الحرارة والتعرض الطويل للشمس",https://smartshopping.sa/web/image/product.product/1723/image_1024,product_product_1723_image_1024.png
1716,جل استحمام سايرو خيار 750 مل,11.5,العناية الشخصية,جل استحمامر، شاور جل، غسول جسم,"جل استحمام ينظف بشرتك بهدوء بفضل تركيبته الخالية من البارابين ويمنح بشرتك الفوائد الطبيعية للخيار
",,https://smartshopping.sa/web/image/product.product/1716/image_1024,product_product_1716_image_1024.png
1698,بلسم بانتين للشعر المصبوغ 360 مل,11.5,العناية الشخصية,بلسم شعر، بلسم، بانتين, يرطّب شعرك بعمق من جذوره حتى أطرافه، ويجعل أطرافه أكثر مقاومة لأضرار الصبغ والتصفيف، فيحافظ على شعرك ويتركه صحياً ناعم الملمس.,"يجعل الشعر يبدو أكثر صحة ومليئاً بالحياة
بلسم بانتين برو-في كولورد هير ريبير
يعطي الشعر لمعاناً متألقاً ويحافظ على لونه
يرطّب الشعر الملوّن من جذوره حتى أطرافه
يجعل شعرك أكثر مقاومة لأضرار التصفيف
للشعر المصبوغ
مناسب للاستخدام اليومي
لأفضل النتائج، إستخدميه مع منتجات أخرى من مجموعة بانتين برو-في كولورد هير ريبير",https://smartshopping.sa/web/image/product.product/1698/image_1024,product_product_1698_image_1024.png
1694,بلسم بانتين انسيابي وحريري 360 مل,11.5,العناية الشخصية,بلسم شعر، بلسم، بانتين, بلسم للشعر يعمل  على ترطيب وتنعيم والعناية بالشعر المجعد والخشن والمتطاير  ,"يؤمّن نعومة حريرية وتحكّم بالتجاعيد
بلسم بانتين برو-في سموث أند سيلكي ناعم وحريري
يحوّل الشعر المجعّد والمتضرر إلى شعرٍ يمكن التحكم به وتصفيفه بسهولة
يُبعد الرطوبة، ويترك شعرك ناعماً كالحرير
للشعر المجعّد، المنسدل والمتموّج
مناسب للاستخدام اليومي
لأفضل النتائج، إستخدميه مع منتجات أخرى من مجموعة بانتين برو-في سموث أند سيلكي ناعم وحريري",https://smartshopping.sa/web/image/product.product/1694/image_1024,product_product_1694_image_1024.png
1704,بلسم شعر سيوس ضد التساقط 500 مل,11.5,العناية الشخصية,بلسم سيوس، بلسم شعر، بلسم,"بلسم شعر سيوس لتقوية الشعر والحفاظ عليه من التساقط والعناية الفائقة به
","تساعد التركيبة الاحترافية لمنتجات سيوس لحماية الشعر من التساقط في تقوية الشعر والحفاظ عليه
يمنح الشعر درجات نعومة وانسيابية ولمعاناً رائعا
يساعد على اعادة الحيوية والقوة للشعر التالف
للحصول على أفضل النتائج، استخدمي شامبو سيوس",https://smartshopping.sa/web/image/product.product/1704/image_1024,product_product_1704_image_1024.png
1691,بخاخ مزيل عرق نيفيا فريش 150مل,11.5,العناية الشخصية,مزيل عرق، مضاد تعرق، بخاخ عرق,مزيل العرق فريش ناتشورال ضد التعرق للنساء هو تركيبة فريدة تحافظ على شعورك بالانتعاش طوال اليوم,"حماية 48 ساعه من التعرق
تمنحك نظافة وانتعاش. تمنحك الراحة وتجعلك جافة طوال اليوم
لا يترك اي بقع على الأقمشة البيضاء او السوداء، ولا يترك البقع الصفراء على الملابس الملونة،
تم اختبار تأثيره على الجلد بواسطة اطباء الجلد.",https://smartshopping.sa/web/image/product.product/1691/image_1024,product_product_1691_image_1024.png
